"productId","buying_currency_id","description","price","SupplierID"
190,2,DDR 4hrs,0.0000,1520
190,2,DDR 8hrs,0.0000,1520
190,2,Executive Double Studio,0.0000,1520
190,2,Meeting room rental,0.0000,1520
190,2,Overnamekosten factuur  5%+BTW,0.0000,1520
190,2,Overnamekosten factuur <10,10.0000,1520
190,2,Reserveringskosten,10.0000,1520
190,2,"Grand Deluxe room, Single use",0.0000,1520
191,2,"",0.0000,310
191,2,"",0.0000,310
191,2,"",0.0000,310
191,2,"",0.0000,310
191,2,Bite package,0.0000,310
191,2,Drink package Dutch dist.,0.0000,310
191,2,Overnamekosten factuur <10,10.0000,310
191,2,Overnamekosten factuur 5% + BTW,0.0000,310
191,2,Reserveringskosten,10.0000,310
191,2,Bowling,0.0000,310
192,2,"3 course dinner",0.0000,1532
192,2,City tax,0.0000,1532
192,2,DDR 4hrs,0.0000,1532
192,2,DDR 8hrs,0.0000,1532
192,2,Deluxe room,0.0000,1532
192,2,Meeting room rental,0.0000,1532
192,2,Overnamekosten factuur  5%+BTW,0.0000,1532
192,2,Overnamekosten factuur <10,10.0000,1532
192,2,Reserveringskosten,10.0000,1532
192,2,Comfort room,0.0000,1532
193,2,"3 course dinner",0.0000,1537
193,2,City tax,0.0000,1537
193,2,DDR 4hrs,0.0000,1537
193,2,DDR 8hrs,0.0000,1537
193,2,VIU Superior Queen room,0.0000,1537
193,2,Meeting room rental,0.0000,1537
193,2,Overnamekosten factuur  5%+BTW,0.0000,1537
193,2,Overnamekosten factuur <10,10.0000,1537
193,2,Reserveringskosten,10.0000,1537
193,2,Standard Double room,0.0000,1537
194,2,"3 course dinner",0.0000,377
194,2,City tax,0.0000,377
194,2,DDR 4hrs,0.0000,377
194,2,DDR 8hrs,0.0000,377
194,2,Superior Double room,0.0000,377
194,2,Meeting room rental,0.0000,377
194,2,Overnamekosten factuur  5%+BTW,0.0000,377
194,2,Overnamekosten factuur <10,10.0000,377
194,2,Reserveringskosten,10.0000,377
194,2,Comfort Double room,0.0000,377
195,2,"3 course dinner",0.0000,1554
195,2,City tax,0.0000,1554
195,2,DDR 4hrs,0.0000,1554
195,2,DDR 8hrs,0.0000,1554
195,2,Executive Double Studio,0.0000,1554
195,2,Meeting room rental,0.0000,1554
195,2,Overnamekosten factuur  5%+BTW,0.0000,1554
195,2,Overnamekosten factuur <10,10.0000,1554
195,2,Reserveringskosten,10.0000,1554
195,2,Superior Double room,0.0000,1554
196,2,"3 course dinner",0.0000,546
196,2,City tax,0.0000,546
196,2,DDR 4hrs,0.0000,546
196,2,DDR 8hrs,0.0000,546
196,2,Premium Room with city view and a double Sweet bed by ibis (high floor),0.0000,546
196,2,Meeting room rental,0.0000,546
196,2,Overnamekosten factuur  5%+BTW,0.0000,546
196,2,Overnamekosten factuur <10,10.0000,546
196,2,Reserveringskosten,10.0000,546
196,2,Standard Double room,0.0000,546
197,2,"3 course dinner",0.0000,1573
197,2,City tax,0.0000,1573
197,2,DDR 4hrs,0.0000,1573
197,2,DDR 8hrs,0.0000,1573
197,2,Executive Double Studio,0.0000,1573
197,2,Medium Double room,0.0000,1573
197,2,Meeting room rental,0.0000,1573
197,2,Overnamekosten factuur  5%+BTW,0.0000,1573
197,2,Overnamekosten factuur <10,10.0000,1573
197,2,Reserveringskosten,10.0000,1573
198,2,"3 course dinner",0.0000,1579
198,2,City tax,0.0000,1579
198,2,DDR 4hrs,0.0000,1579
198,2,DDR 8hrs,0.0000,1579
198,2,Premium XL Double Room,0.0000,1579
198,2,Meeting room rental,0.0000,1579
198,2,Overnamekosten factuur  5%+BTW,0.0000,1579
198,2,Overnamekosten factuur <10,10.0000,1579
198,2,Reserveringskosten,10.0000,1579
198,2,Standard Double room,0.0000,1579
199,2,"3 course dinner",0.0000,657
199,2,City tax,0.0000,657
199,2,DDR 4hrs,0.0000,657
199,2,DDR 8hrs,0.0000,657
199,2,"Waterfront Sauna Room, excluding breakfast",0.0000,657
199,2,Overnamekosten factuur  5%+BTW,0.0000,657
199,2,Overnamekosten factuur <10,10.0000,657
199,2,Reserveringskosten,10.0000,657
199,2,City XL,0.0000,657
200,2,"3 course dinner",0.0000,1585
200,2,City tax,0.0000,1585
200,2,DDR 4hrs,0.0000,1585
200,2,DDR 8hrs,0.0000,1585
200,2,Deluxe Double room,0.0000,1585
200,2,Junior Suite,0.0000,1585
200,2,Overnamekosten factuur  5%+BTW,0.0000,1585
200,2,Overnamekosten factuur <10,10.0000,1585
200,2,Reserveringskosten,10.0000,1585
200,2,Standard Double room,0.0000,1585
201,2,"3 course dinner",0.0000,1588
201,2,Buffet breakfast,0.0000,1588
201,2,City tax,5.3500,1588
201,2,"Classic Double room, single use",139.0000,1588
201,2,DDR 4hrs,0.0000,1588
201,2,DDR 8hrs,0.0000,1588
201,2,Meeting room rental,0.0000,1588
201,2,Overnamekosten factuur  5%+BTW,0.0000,1588
201,2,Overnamekosten factuur <10,10.0000,1588
201,2,Reserveringskosten,10.0000,1588
201,2,Deluxe Double room,0.0000,1588
201,2,SuperiorDouble room,0.0000,1588
202,2,"3 course dinner",0.0000,514
202,2,City tax,0.0000,514
202,2,DDR 4hrs,0.0000,514
202,2,DDR 8hrs,0.0000,514
202,2,Executive Double Studio,0.0000,514
202,2,Comfort Room,0.0000,514
202,2,Overnamekosten factuur  5%+BTW,0.0000,514
202,2,Overnamekosten factuur <10,10.0000,514
202,2,Reserveringskosten,10.0000,514
202,2,Comfort Room,0.0000,514
203,2,"3 course dinner",0.0000,1593
203,2,City tax,0.0000,1593
203,2,DDR 4hrs,0.0000,1593
203,2,DDR 8hrs,0.0000,1593
203,2,Wow Room,0.0000,1593
203,2,Loft Room,0.0000,1593
203,2,Overnamekosten factuur  5%+BTW,0.0000,1593
203,2,Overnamekosten factuur <10,10.0000,1593
203,2,Reserveringskosten,10.0000,1593
203,2,Lovely Room,0.0000,1593
203,2,"Wow Room, excluding breakfast",0.0000,1593
204,2,"3 course dinner",0.0000,2424
204,2,City tax,0.0000,2424
204,2,DDR 4hrs,0.0000,2424
204,2,DDR 8hrs,0.0000,2424
204,2,"Double room, single use",0.0000,2424
204,2,Executive Double Studio,0.0000,2424
204,2,Meeting room rental,0.0000,2424
204,2,Overnamekosten factuur  5%+BTW,0.0000,2424
204,2,Overnamekosten factuur <10,10.0000,2424
204,2,Reserveringskosten,10.0000,2424
205,2,"3 course dinner",0.0000,1597
205,2,City tax,0.0000,1597
205,2,DDR 4hrs,0.0000,1597
205,2,DDR 8hrs,0.0000,1597
205,2,Deluxe room,0.0000,1597
205,2,"Deluxe room, day use",0.0000,1597
205,2,Meeting room rental,0.0000,1597
205,2,Overnamekosten factuur  5%+BTW,0.0000,1597
205,2,Overnamekosten factuur <10,10.0000,1597
205,2,Reserveringskosten,10.0000,1597
206,2,"3 course dinner",0.0000,1602
206,2,City tax,0.0000,1602
206,2,DDR 4hrs,0.0000,1602
206,2,DDR 8hrs,0.0000,1602
206,2,Executive Double Studio,0.0000,1602
206,2,Meeting room rental,0.0000,1602
206,2,Overnamekosten factuur  5%+BTW,0.0000,1602
206,2,Overnamekosten factuur <10,10.0000,1602
206,2,Reserveringskosten,10.0000,1602
206,2,Queen Guest Room,0.0000,1602
207,2,"3 course dinner",0.0000,1604
207,2,DDR 4hrs,0.0000,1604
207,2,DDR 8hrs,0.0000,1604
207,2,Executive Double Studio,0.0000,1604
207,2,King guestroom,0.0000,1604
207,2,Meeting room rental,0.0000,1604
207,2,Overnamekosten factuur  5%+BTW,0.0000,1604
207,2,Overnamekosten factuur <10,10.0000,1604
207,2,Reserveringskosten,10.0000,1604
207,2,Tax,0.0000,1604
208,2,"3 course dinner",0.0000,1609
208,2,City tax,0.0000,1609
208,2,DDR 4hrs,0.0000,1609
208,2,DDR 8hrs,0.0000,1609
208,2,"Standard KING Room, Single use",0.0000,1609
208,2,Executive Double Studio,0.0000,1609
208,2,Meeting room rental,0.0000,1609
208,2,Overnamekosten factuur  5%+BTW,0.0000,1609
208,2,Overnamekosten factuur <10,10.0000,1609
208,2,Reserveringskosten,10.0000,1609
209,2,"3 course dinner",0.0000,1617
209,2,City tax,0.0000,1617
209,2,DDR 4hrs,0.0000,1617
209,2,DDR 8hrs,0.0000,1617
209,2,Executive Double Studio,0.0000,1617
209,2,Meeting room rental,0.0000,1617
209,2,Overnamekosten factuur  5%+BTW,0.0000,1617
209,2,Overnamekosten factuur <10,10.0000,1617
209,2,Reserveringskosten,10.0000,1617
209,2,Junior Classroom,0.0000,1617
210,2,"3 course dinner",0.0000,1618
210,2,City tax,0.0000,1618
210,2,DDR 4hrs,0.0000,1618
210,2,DDR 8hrs,0.0000,1618
210,2,Deluxe room,0.0000,1618
210,2,"Superior room, Single use",0.0000,1618
210,2,Meeting room rental,0.0000,1618
210,2,Overnamekosten factuur  5%+BTW,0.0000,1618
210,2,Overnamekosten factuur <10,10.0000,1618
210,2,Reserveringskosten,10.0000,1618
211,2,"3 course dinner",0.0000,1619
211,2,DDR 4hrs,0.0000,1619
211,2,DDR 8hrs,0.0000,1619
211,2,Executive Double Studio,0.0000,1619
211,2,One Queen Bed,0.0000,1619
211,2,King bed room,0.0000,1619
211,2,Overnamekosten factuur  5%+BTW,0.0000,1619
211,2,Overnamekosten factuur <10,10.0000,1619
211,2,Reserveringskosten,10.0000,1619
211,2,Tax,0.0000,1619
212,2,"3 course dinner",0.0000,529
212,2,City tax,0.0000,529
212,2,DDR 4hrs,0.0000,529
212,2,DDR 8hrs,0.0000,529
212,2,Deluxe room,0.0000,529
212,2,Executive Double Studio,0.0000,529
212,2,Meeting room rental,0.0000,529
212,2,Overnamekosten factuur  5%+BTW,0.0000,529
212,2,Overnamekosten factuur <10,10.0000,529
212,2,Reserveringskosten,10.0000,529
213,2,"3 course dinner",0.0000,503
213,2,City tax,0.0000,503
213,2,DDR 4hrs,0.0000,503
213,2,DDR 8hrs,0.0000,503
213,2,Classic Double Room,0.0000,503
213,2,Executive Double Studio,0.0000,503
213,2,Meeting room rental,0.0000,503
213,2,Overnamekosten factuur  5%+BTW,0.0000,503
213,2,Overnamekosten factuur <10,10.0000,503
213,2,Reserveringskosten,10.0000,503
214,2,"3 course dinner",0.0000,1625
214,2,City tax,0.0000,1625
214,2,DDR 4hrs,0.0000,1625
214,2,DDR 8hrs,0.0000,1625
214,2,Deluxe room,0.0000,1625
214,2,Executive Double Studio,0.0000,1625
214,2,Meeting room rental,0.0000,1625
214,2,Overnamekosten factuur  5%+BTW,0.0000,1625
214,2,Overnamekosten factuur <10,10.0000,1625
214,2,Reserveringskosten,10.0000,1625
215,2,"3 course dinner",0.0000,1627
215,2,City tax,0.0000,1627
215,2,DDR 4hrs,0.0000,1627
215,2,DDR 8hrs,0.0000,1627
215,2,Executive Double room,0.0000,1627
215,2,Meeting room rental,0.0000,1627
215,2,Overnamekosten factuur  5%+BTW,0.0000,1627
215,2,Overnamekosten factuur <10,10.0000,1627
215,2,Reserveringskosten,10.0000,1627
215,2,Superior Double room,0.0000,1627
216,2,"3 course dinner",0.0000,1386
216,2,City tax,0.0000,1386
216,2,DDR 4hrs,0.0000,1386
216,2,DDR 8hrs,0.0000,1386
216,2,Arena Classic,0.0000,1386
216,2,Executive Double Studio,0.0000,1386
216,2,Meeting room rental,0.0000,1386
216,2,Overnamekosten factuur  5%+BTW,0.0000,1386
216,2,Overnamekosten factuur <10,10.0000,1386
216,2,Reserveringskosten,10.0000,1386
217,2,"3 course dinner",0.0000,1632
217,2,City tax,0.0000,1632
217,2,DDR 4hrs,0.0000,1632
217,2,DDR 8hrs,0.0000,1632
217,2,Little star,0.0000,1632
217,2,Executive Double Studio,0.0000,1632
217,2,Meeting room rental,0.0000,1632
217,2,Overnamekosten factuur  5%+BTW,0.0000,1632
217,2,Overnamekosten factuur <10,10.0000,1632
217,2,Reserveringskosten,10.0000,1632
218,2,"3 course dinner",0.0000,1635
218,2,City tax,0.0000,1635
218,2,DDR 4hrs,0.0000,1635
218,2,DDR 8hrs,0.0000,1635
218,2,Suite,0.0000,1635
218,2,Executive Double Studio,0.0000,1635
218,2,Meeting room rental,0.0000,1635
218,2,Overnamekosten factuur  5%+BTW,0.0000,1635
218,2,Overnamekosten factuur <10,10.0000,1635
218,2,Reserveringskosten,10.0000,1635
219,2,"3 course dinner",0.0000,1637
219,2,City tax,0.0000,1637
219,2,DDR 4hrs,0.0000,1637
219,2,DDR 8hrs,0.0000,1637
219,2,Comfort Double room,119.0000,1637
219,2,Executive Double Studio,0.0000,1637
219,2,Meeting room rental,0.0000,1637
219,2,Overnamekosten factuur  5%+BTW,0.0000,1637
219,2,Overnamekosten factuur <10,10.0000,1637
219,2,Reserveringskosten,10.0000,1637
220,2,"3 course dinner",0.0000,1645
220,2,City tax,0.0000,1645
220,2,DDR 4hrs,0.0000,1645
220,2,DDR 8hrs,0.0000,1645
220,2,Executive Double Studio,0.0000,1645
220,2,Meeting room rental,0.0000,1645
220,2,Overnamekosten factuur  5%+BTW,0.0000,1645
220,2,Overnamekosten factuur <10,10.0000,1645
220,2,Reserveringskosten,10.0000,1645
220,2,Queen Guest Room,0.0000,1645
221,2,"3 course dinner",0.0000,1648
221,2,DDR 4hrs,0.0000,1648
221,2,DDR 8hrs,0.0000,1648
221,2,Deluxe Room,0.0000,1648
221,2,Superior Room - Queen,0.0000,1648
221,2,Meeting room rental,0.0000,1648
221,2,Overnamekosten factuur  5%+BTW,0.0000,1648
221,2,Overnamekosten factuur <10,10.0000,1648
221,2,Reserveringskosten,10.0000,1648
221,2,Tax,0.0000,1648
222,2,"3 course dinner",0.0000,1650
222,2,DDR 4hrs,0.0000,1650
222,2,DDR 8hrs,0.0000,1650
222,2,Deluxe Room,0.0000,1650
222,2,Meeting room rental,0.0000,1650
222,2,Overnamekosten factuur  5%+BTW,0.0000,1650
222,2,Overnamekosten factuur <10,10.0000,1650
222,2,Reserveringskosten,10.0000,1650
222,2,Superior Room - Courtyard View,0.0000,1650
222,2,Tax,0.0000,1650
223,2,"3 course dinner",0.0000,1653
223,2,City tax,0.0000,1653
223,2,DDR 4hrs,0.0000,1653
223,2,DDR 8hrs,0.0000,1653
223,2,Executive Double Studio,0.0000,1653
223,2,Meeting room rental,0.0000,1653
223,2,Overnamekosten factuur  5%+BTW,0.0000,1653
223,2,Overnamekosten factuur <10,10.0000,1653
223,2,Reserveringskosten,10.0000,1653
223,2,Standard Room,0.0000,1653
224,2,"3 course dinner",0.0000,1655
224,2,City tax,0.0000,1655
224,2,DDR 4hrs,0.0000,1655
224,2,DDR 8hrs,0.0000,1655
224,2,The Standard One,0.0000,1655
224,2,Executive Double Studio,0.0000,1655
224,2,Meeting room rental,0.0000,1655
224,2,Overnamekosten factuur  5%+BTW,0.0000,1655
224,2,Overnamekosten factuur <10,10.0000,1655
224,2,Reserveringskosten,10.0000,1655
225,2,"3 course dinner",0.0000,1657
225,2,City tax,0.0000,1657
225,2,Comfort Double room with shower & balcony,0.0000,1657
225,2,DDR 4hrs,0.0000,1657
225,2,DDR 8hrs,0.0000,1657
225,2,Standard Double Room,0.0000,1657
225,2,Meeting room rental,0.0000,1657
225,2,Overnamekosten factuur  5%+BTW,0.0000,1657
225,2,Overnamekosten factuur <10,10.0000,1657
225,2,Reserveringskosten,10.0000,1657
226,2,"3 course dinner",0.0000,526
226,2,City tax,0.0000,526
226,2,DDR 4hrs,0.0000,526
226,2,DDR 8hrs,0.0000,526
226,2,Comfort Room,0.0000,526
226,2,Executive Double Studio,0.0000,526
226,2,Meeting room rental,0.0000,526
226,2,Overnamekosten factuur  5%+BTW,0.0000,526
226,2,Overnamekosten factuur <10,10.0000,526
226,2,Reserveringskosten,10.0000,526
227,2,"3 course dinner",0.0000,580
227,2,City tax,0.0000,580
227,2,DDR 4hrs,0.0000,580
227,2,DDR 8hrs,0.0000,580
227,2,Deluxe KING room,0.0000,580
227,2,Executive Double Studio,0.0000,580
227,2,Meeting room rental,0.0000,580
227,2,Overnamekosten factuur  5%+BTW,0.0000,580
227,2,Overnamekosten factuur <10,10.0000,580
227,2,Reserveringskosten,10.0000,580
228,2,"3 course dinner",0.0000,1737
228,2,City tax,0.0000,1737
228,2,DDR 4hrs,0.0000,1737
228,2,DDR 8hrs,0.0000,1737
228,2,Comfort Twin Room,0.0000,1737
228,2,Executive Double Studio,0.0000,1737
228,2,Meeting room rental,0.0000,1737
228,2,Overnamekosten factuur  5%+BTW,0.0000,1737
228,2,Overnamekosten factuur <10,10.0000,1737
228,2,Reserveringskosten,10.0000,1737
229,2,"3 course dinner",0.0000,1746
229,2,City tax,0.0000,1746
229,2,DDR 4hrs,0.0000,1746
229,2,DDR 8hrs,0.0000,1746
229,2,"Luxe Double Room, incl. breakfast",0.0000,1746
229,2,Executive Double Studio,0.0000,1746
229,2,Meeting room rental,0.0000,1746
229,2,Overnamekosten factuur  5%+BTW,0.0000,1746
229,2,Overnamekosten factuur <10,10.0000,1746
229,2,Reserveringskosten,10.0000,1746
230,2,"3 course dinner",0.0000,1747
230,2,City tax,0.0000,1747
230,2,DDR 4hrs,0.0000,1747
230,2,DDR 8hrs,0.0000,1747
230,2,Medium Room,0.0000,1747
230,2,Executive Double Studio,0.0000,1747
230,2,Meeting room rental,0.0000,1747
230,2,Overnamekosten factuur  5%+BTW,0.0000,1747
230,2,Overnamekosten factuur <10,10.0000,1747
230,2,Reserveringskosten,10.0000,1747
231,2,"3 course dinner",0.0000,1751
231,2,City tax,0.0000,1751
231,2,DDR 4hrs,0.0000,1751
231,2,DDR 8hrs,0.0000,1751
231,2,Comfort Room,0.0000,1751
231,2,Executive Double Studio,0.0000,1751
231,2,Meeting room rental,0.0000,1751
231,2,Overnamekosten factuur  5%+BTW,0.0000,1751
231,2,Overnamekosten factuur <10,10.0000,1751
231,2,Reserveringskosten,10.0000,1751
233,2,"3 course dinner",0.0000,1756
233,2,City tax,0.0000,1756
233,2,DDR 4hrs,0.0000,1756
233,2,DDR 8hrs,0.0000,1756
233,2,Executive Double Studio,0.0000,1756
233,2,Meeting room rental,0.0000,1756
233,2,Overnamekosten factuur  5%+BTW,0.0000,1756
233,2,Overnamekosten factuur <10,10.0000,1756
233,2,Reserveringskosten,10.0000,1756
233,2,Double room,0.0000,1756
234,2,"3 course dinner",0.0000,1757
234,2,City tax,0.0000,1757
234,2,DDR 4hrs,0.0000,1757
234,2,DDR 8hrs,0.0000,1757
234,2,Standard Double Room,0.0000,1757
234,2,Executive Double Studio,0.0000,1757
234,2,Meeting room rental,0.0000,1757
234,2,Overnamekosten factuur  5%+BTW,0.0000,1757
234,2,Overnamekosten factuur <10,10.0000,1757
234,2,Reserveringskosten,10.0000,1757
235,2,"3 course dinner",0.0000,1758
235,2,City tax,0.0000,1758
235,2,DDR 4hrs,0.0000,1758
235,2,DDR 8hrs,0.0000,1758
235,2,Studio,0.0000,1758
235,2,Executive Double Studio,0.0000,1758
235,2,Meeting room rental,0.0000,1758
235,2,Overnamekosten factuur  5%+BTW,0.0000,1758
235,2,Overnamekosten factuur <10,10.0000,1758
235,2,Reserveringskosten,10.0000,1758
236,2,"3 course dinner",0.0000,1760
236,2,City tax,0.0000,1760
236,2,DDR 4hrs,0.0000,1760
236,2,DDR 8hrs,0.0000,1760
236,2,Executive Queen Room,0.0000,1760
236,2,Meeting room rental,0.0000,1760
236,2,Overnamekosten factuur  5%+BTW,0.0000,1760
236,2,Overnamekosten factuur <10,10.0000,1760
236,2,Reserveringskosten,10.0000,1760
236,2,Superior room,0.0000,1760
236,2,Accessible Superior Room with Queen bed,0.0000,1760
237,2,"3 course dinner",0.0000,1763
237,2,City tax,0.0000,1763
237,2,DDR 4hrs,0.0000,1763
237,2,DDR 8hrs,0.0000,1763
237,2,Deluxe room,0.0000,1763
237,2,Executive Double Studio,0.0000,1763
237,2,Meeting room rental,0.0000,1763
237,2,Overnamekosten factuur  5%+BTW,0.0000,1763
237,2,Overnamekosten factuur <10,10.0000,1763
237,2,Reserveringskosten,10.0000,1763
238,2,"3 course dinner",0.0000,1764
238,2,City tax,0.0000,1764
238,2,DDR 4hrs,0.0000,1764
238,2,DDR 8hrs,0.0000,1764
238,2,Deluxe room,0.0000,1764
238,2,Executive Double Studio,0.0000,1764
238,2,Meeting room rental,0.0000,1764
238,2,Overnamekosten factuur  5%+BTW,0.0000,1764
238,2,Overnamekosten factuur <10,10.0000,1764
238,2,Reserveringskosten,10.0000,1764
239,2,"3 course dinner",0.0000,1765
239,2,City tax,0.0000,1765
239,2,Comfort Room with balcony,0.0000,1765
239,2,DDR 4hrs,0.0000,1765
239,2,DDR 8hrs,0.0000,1765
239,2,Executive Double Studio,0.0000,1765
239,2,Meeting room rental,0.0000,1765
239,2,Overnamekosten factuur  5%+BTW,0.0000,1765
239,2,Overnamekosten factuur <10,10.0000,1765
239,2,Reserveringskosten,10.0000,1765
240,2,"3 course dinner",0.0000,446
240,2,City tax,0.0000,446
240,2,Comfort Room,0.0000,446
240,2,DDR 4hrs,0.0000,446
240,2,DDR 8hrs,0.0000,446
240,2,Executive Double Studio,0.0000,446
240,2,Meeting room rental,0.0000,446
240,2,Overnamekosten factuur  5%+BTW,0.0000,446
240,2,Overnamekosten factuur <10,10.0000,446
240,2,Reserveringskosten,10.0000,446
241,2,"3 course dinner",0.0000,1768
241,2,City tax,0.0000,1768
241,2,Double sea view and balcony room,0.0000,1768
241,2,DDR 4hrs,0.0000,1768
241,2,DDR 8hrs,0.0000,1768
241,2,Executive Double Studio,0.0000,1768
241,2,Meeting room rental,0.0000,1768
241,2,Overnamekosten factuur  5%+BTW,0.0000,1768
241,2,Overnamekosten factuur <10,10.0000,1768
241,2,Reserveringskosten,10.0000,1768
242,2,"3 course dinner",0.0000,549
242,2,City tax,0.0000,549
242,2,Golden Tulip Comfort Room,0.0000,549
242,2,DDR 4hrs,0.0000,549
242,2,DDR 8hrs,0.0000,549
242,2,Executive Double Studio,0.0000,549
242,2,Meeting room rental,0.0000,549
242,2,Overnamekosten factuur  5%+BTW,0.0000,549
242,2,Overnamekosten factuur <10,10.0000,549
242,2,Reserveringskosten,10.0000,549
243,2,"3 course dinner",0.0000,1770
243,2,City tax,0.0000,1770
243,2,Premier Double,0.0000,1770
243,2,DDR 4hrs,0.0000,1770
243,2,DDR 8hrs,0.0000,1770
243,2,Executive Double Studio,0.0000,1770
243,2,Meeting room rental,0.0000,1770
243,2,Overnamekosten factuur  5%+BTW,0.0000,1770
243,2,Overnamekosten factuur <10,10.0000,1770
243,2,Reserveringskosten,10.0000,1770
244,2,"3 course dinner",0.0000,1771
244,2,City tax,0.0000,1771
244,2,King Bed Club Access,0.0000,1771
244,2,DDR 4hrs,0.0000,1771
244,2,DDR 8hrs,0.0000,1771
244,2,Executive Double Studio,0.0000,1771
244,2,Meeting room rental,0.0000,1771
244,2,Overnamekosten factuur  5%+BTW,0.0000,1771
244,2,Overnamekosten factuur <10,10.0000,1771
244,2,Reserveringskosten,10.0000,1771
245,2,"3 course dinner",0.0000,1772
245,2,City tax,0.0000,1772
245,2,Standard Room,0.0000,1772
245,2,DDR 4hrs,0.0000,1772
245,2,DDR 8hrs,0.0000,1772
245,2,Executive Double Studio,0.0000,1772
245,2,Meeting room rental,0.0000,1772
245,2,Overnamekosten factuur  5%+BTW,0.0000,1772
245,2,Overnamekosten factuur <10,10.0000,1772
245,2,Reserveringskosten,10.0000,1772
246,2,"3 course dinner",0.0000,1773
246,2,City tax,0.0000,1773
246,2,DDR 4hrs,0.0000,1773
246,2,DDR 8hrs,0.0000,1773
246,2,Executive Double Studio,0.0000,1773
246,2,Meeting room rental,0.0000,1773
246,2,Overnamekosten factuur  5%+BTW,0.0000,1773
246,2,Overnamekosten factuur <10,10.0000,1773
246,2,Reserveringskosten,10.0000,1773
246,2,Double room,0.0000,1773
247,2,"3 course dinner",0.0000,1777
247,2,City tax,0.0000,1777
247,2,Comfort Room,0.0000,1777
247,2,DDR 4hrs,0.0000,1777
247,2,DDR 8hrs,0.0000,1777
247,2,Executive Double Studio,0.0000,1777
247,2,Meeting room rental,0.0000,1777
247,2,Overnamekosten factuur  5%+BTW,0.0000,1777
247,2,Overnamekosten factuur <10,10.0000,1777
247,2,Reserveringskosten,10.0000,1777
248,2,"3 course dinner",0.0000,306
248,2,Business Superior room,0.0000,306
248,2,City tax,0.0000,306
248,2,DDR 4hrs,0.0000,306
248,2,DDR 8hrs,0.0000,306
248,2,Apartment double for single use,0.0000,306
248,2,Meeting room rental,0.0000,306
248,2,Overnamekosten factuur  5%+BTW,0.0000,306
248,2,Overnamekosten factuur <10,10.0000,306
248,2,Reserveringskosten,10.0000,306
249,2,"3 course dinner",0.0000,1781
249,2,City tax,0.0000,1781
249,2,"King Bed, Classic Room",0.0000,1781
249,2,DDR 4hrs,0.0000,1781
249,2,DDR 8hrs,0.0000,1781
249,2,Executive Double Studio,0.0000,1781
249,2,Meeting room rental,0.0000,1781
249,2,Overnamekosten factuur  5%+BTW,0.0000,1781
249,2,Overnamekosten factuur <10,10.0000,1781
249,2,Reserveringskosten,10.0000,1781
250,2,"3 course dinner",0.0000,401
250,2,City tax,0.0000,401
250,2,Standard Room,0.0000,401
250,2,DDR 4hrs,0.0000,401
250,2,DDR 8hrs,0.0000,401
250,2,Executive Double Studio,0.0000,401
250,2,Meeting room rental,0.0000,401
250,2,Overnamekosten factuur  5%+BTW,0.0000,401
250,2,Overnamekosten factuur <10,10.0000,401
250,2,Reserveringskosten,10.0000,401
250,2,"Standard Room, excluding breakfast",0.0000,401
251,2,"3 course dinner",0.0000,1789
251,2,City tax,0.0000,1789
251,2,Superior Room,0.0000,1789
251,2,DDR 4hrs,0.0000,1789
251,2,DDR 8hrs,0.0000,1789
251,2,Executive Double Studio,0.0000,1789
251,2,Meeting room rental,0.0000,1789
251,2,Overnamekosten factuur  5%+BTW,0.0000,1789
251,2,Overnamekosten factuur <10,10.0000,1789
251,2,Reserveringskosten,10.0000,1789
252,2,"3 course dinner",0.0000,1792
252,2,City tax,0.0000,1792
252,2,Standard Double Room,0.0000,1792
252,2,DDR 4hrs,0.0000,1792
252,2,DDR 8hrs,0.0000,1792
252,2,Executive Double Studio,0.0000,1792
252,2,Meeting room rental,0.0000,1792
252,2,Overnamekosten factuur  5%+BTW,0.0000,1792
252,2,Overnamekosten factuur <10,10.0000,1792
252,2,Reserveringskosten,10.0000,1792
253,2,"3 course dinner",0.0000,1793
253,2,City tax,0.0000,1793
253,2,"Cosy TWIN Room, single use",0.0000,1793
253,2,DDR 4hrs,0.0000,1793
253,2,DDR 8hrs,0.0000,1793
253,2,Executive Double Studio,0.0000,1793
253,2,Meeting room rental,0.0000,1793
253,2,Overnamekosten factuur  5%+BTW,0.0000,1793
253,2,Overnamekosten factuur <10,10.0000,1793
253,2,Reserveringskosten,10.0000,1793
254,2,"3 course dinner",0.0000,1795
254,2,City tax,0.0000,1795
254,2,Standard Room,0.0000,1795
254,2,DDR 4hrs,0.0000,1795
254,2,DDR 8hrs,0.0000,1795
254,2,Executive Double Studio,0.0000,1795
254,2,Meeting room rental,0.0000,1795
254,2,Overnamekosten factuur  5%+BTW,0.0000,1795
254,2,Overnamekosten factuur <10,10.0000,1795
254,2,Reserveringskosten,10.0000,1795
255,2,"3 course dinner",0.0000,1803
255,2,City tax,0.0000,1803
255,2,Double Room,0.0000,1803
255,2,DDR 4hrs,0.0000,1803
255,2,DDR 8hrs,0.0000,1803
255,2,Executive Double Studio,0.0000,1803
255,2,Meeting room rental,0.0000,1803
255,2,Overnamekosten factuur  5%+BTW,0.0000,1803
255,2,Overnamekosten factuur <10,10.0000,1803
255,2,Reserveringskosten,10.0000,1803
256,2,"3 course dinner",0.0000,1805
256,2,City tax,0.0000,1805
256,2,DDR 4hrs,0.0000,1805
